global_step,episodic_return,algorithm,seed,run_dir
7144,65.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7236,108.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7252,36.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7272,87.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7364,55.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7436,50.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7472,55.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7524,22.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7580,27.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7696,43.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7696,29.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7788,129.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7804,27.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7944,35.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7960,149.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7968,68.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8080,28.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8232,38.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8232,111.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8252,73.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8364,33.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8368,29.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8380,109.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8488,64.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8548,45.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8588,52.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8848,121.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8964,104.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
8996,102.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
9068,145.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
9144,74.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
9532,142.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
9560,141.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
9588,130.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
9788,161.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
9836,69.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
10112,131.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
10532,250.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
10536,106.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
10808,69.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
10956,280.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
11144,84.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
11160,156.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
11280,373.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
11432,119.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
11620,115.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
11660,95.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
11752,152.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
11936,69.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
11992,93.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
12148,179.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
12504,128.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
12504,188.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
12808,76.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
13008,215.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
13016,270.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
13300,123.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
13364,215.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
13664,162.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
13748,112.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
13820,114.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
13920,228.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
14172,63.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
14356,152.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
14476,203.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
14728,139.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
14760,235.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
15080,151.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
15308,238.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
15352,156.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
15756,249.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
15772,116.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
15872,198.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
16240,222.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
16704,233.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
16808,234.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
16812,143.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
17300,386.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
17320,127.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
17444,185.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
17996,174.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
18176,342.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
18452,283.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
18668,306.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
18952,194.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
19112,165.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
19556,390.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
19808,174.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
19972,255.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
19992,331.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
20684,282.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
20884,223.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
21084,278.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
21148,335.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
21272,147.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
21780,127.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
21880,199.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
21972,206.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
22440,389.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
22732,213.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
22772,200.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
22920,120.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
23228,124.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
23232,363.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
23616,174.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
23848,155.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
23948,294.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
24340,123.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
24476,215.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
24528,324.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
24684,184.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
24956,120.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
25016,169.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
25480,131.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
25636,155.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
25660,244.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
25912,346.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
26268,197.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
26404,192.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
26816,289.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
26920,252.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
27080,203.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
27340,131.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
27408,251.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
27704,156.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
27988,267.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
28168,207.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
28284,145.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
28708,325.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
28768,150.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
28980,248.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
29060,194.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
29412,176.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
29496,129.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
29568,200.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
29632,55.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
29856,199.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
30132,141.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
30436,145.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
30588,273.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
30636,50.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
31012,220.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
31188,138.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
31328,424.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
31340,188.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
31648,159.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
31792,151.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
31872,133.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
32120,198.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
32420,137.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
32432,196.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
32560,192.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
32896,116.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
32912,198.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
33060,160.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
33432,130.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
33532,159.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
33628,267.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
