global_step,episodic_return,algorithm,seed,run_dir
7428,41.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7540,55.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7564,34.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7584,85.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7648,76.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7864,70.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7968,26.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8144,151.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8196,137.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8236,23.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8340,194.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8500,133.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8624,107.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8636,100.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8676,84.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8696,49.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
8752,29.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9124,107.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9184,127.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9244,123.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9360,184.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9392,67.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9436,63.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9664,57.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9812,113.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9852,152.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
9996,83.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
10092,70.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
10320,232.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
10648,163.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
10924,268.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
10972,163.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
11080,247.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
11404,189.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
11416,123.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
11632,57.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
11736,164.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
11868,113.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
12116,121.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
12196,306.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
12292,139.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
12792,169.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
12796,126.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
12868,168.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
13104,309.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
13244,94.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
13492,175.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
13768,243.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
13996,126.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
14368,281.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
14908,135.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
15104,500.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
15228,308.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
15492,431.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
15680,193.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
16204,178.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
16628,350.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
16688,121.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
17104,500.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
17192,126.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
17680,500.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
17760,164.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
17804,153.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
18140,115.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
18168,385.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
18584,195.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
18692,138.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
19080,330.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
19128,240.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
19184,123.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
19276,173.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
19748,141.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
19780,175.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
19788,128.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
19800,168.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
20200,103.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
20484,176.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
20564,204.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
20648,212.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
20964,191.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
21144,124.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
21148,166.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
21440,119.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
21484,84.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
21768,301.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
21832,172.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
22108,167.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
22140,164.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
22440,168.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
22500,167.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
23048,227.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
23164,181.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
23264,191.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
