Wall time,Step,Value
1784032343.1253285,85448,416.0
1784032345.1338313,85948,500.0
1784032347.2233098,86448,500.0
1784032349.29928,86948,500.0
1784032351.1378853,87400,452.0
1784032352.2383475,87654,254.0
1784032354.6180391,88154,500.0
1784032357.1567662,88654,500.0
1784032359.2864604,89154,500.0
1784032361.459591,89654,500.0
1784032362.512827,89900,246.0
1784032364.643407,90400,500.0
1784032366.8124964,90900,500.0
1784032368.9020798,91400,500.0
1784032370.8929892,91900,500.0
1784032373.0151105,92400,500.0
1784032375.1249237,92900,500.0
1784032377.2806196,93400,500.0
1784032379.3744755,93900,500.0
1784032381.7276723,94400,500.0
1784032384.0407486,94900,500.0
1784032386.2331972,95400,500.0
1784032388.3638303,95900,500.0
1784032390.4856813,96400,500.0
1784032392.5681257,96900,500.0
1784032394.4808269,97400,500.0
1784032396.5669386,97900,500.0
1784032398.6057696,98400,500.0
1784032400.65886,98900,500.0
1784032402.6572576,99400,500.0
1784032404.6208093,99900,500.0
