Wall time,Step,Value
1784177861.786698,10179,12.0
1784177861.7926707,10195,16.0
1784177861.8036509,10214,19.0
1784177861.8106134,10232,18.0
1784177861.8146033,10243,11.0
1784177861.8185906,10260,17.0
1784177861.8245606,10271,11.0
1784177861.8325403,10287,16.0
1784177861.8395116,10304,17.0
1784177861.8434973,10319,15.0
1784177861.8484807,10329,10.0
1784177861.8535452,10340,11.0
1784177861.863443,10353,13.0
1784177861.8793788,10388,21.0
1784177861.8843613,10399,11.0
1784177861.9082813,10455,15.0
1784177861.916255,10478,23.0
1784177861.948148,10561,26.0
1784177861.9720678,10625,34.0
1784177861.9780567,10642,17.0
1784177861.9840379,10667,25.0
1784177861.98902,10677,10.0
1784177861.9920037,10690,13.0
1784177862.0069642,10727,12.0
1784177862.0119348,10737,10.0
1784177862.0149243,10747,10.0
1784177862.0398476,10797,18.0
1784177862.0557878,10840,43.0
1784177862.0707467,10874,16.0
1784177862.115588,10978,13.0
1784177862.1195745,10990,12.0
1784177862.136518,11031,23.0
1784177862.1405146,11045,14.0
1784177862.1464942,11055,10.0
1784177862.1544666,11083,28.0
1784177862.157448,11096,13.0
1784177862.1644247,11112,16.0
1784177862.1684113,11122,10.0
1784177862.193136,11161,22.0
1784177862.2041006,11198,37.0
1784177862.2150702,11225,27.0
1784177862.219048,11237,12.0
1784177862.2290235,11265,28.0
1784177862.2379858,11292,27.0
1784177862.2560036,11330,38.0
1784177862.2858248,11387,25.0
1784177862.291827,11397,10.0
1784177862.3058107,11418,21.0
1784177862.3516052,11527,19.0
1784177862.3725345,11578,31.0
1784177862.3765361,11587,9.0
1784177862.3914716,11634,47.0
1784177862.3954582,11643,9.0
1784177862.4034407,11664,21.0
1784177862.4064214,11675,11.0
1784177862.4133985,11695,20.0
1784177862.4223783,11728,33.0
1784177862.4353335,11763,35.0
1784177862.4393208,11775,12.0
1784177862.4462876,11789,14.0
1784177862.4542716,11808,19.0
1784177862.4662294,11836,28.0
1784177862.498698,11906,70.0
1784177862.5096607,11932,26.0
1784177862.516637,11947,15.0
1784177862.5276012,11967,20.0
1784177862.540557,11994,13.0
1784177862.5495384,12011,17.0
1784177862.5545664,12026,15.0
1784177862.577444,12090,31.0
1784177862.5903907,12119,18.0
1784177862.6023514,12144,12.0
1784177862.6113293,12165,21.0
1784177862.6153162,12179,14.0
1784177862.6322503,12211,12.0
1784177862.6362472,12229,18.0
1784177862.6392376,12239,10.0
1784177862.6511874,12261,11.0
1784177862.6561804,12275,14.0
1784177862.6611671,12286,11.0
1784177862.6751626,12309,10.0
1784177862.6830807,12324,15.0
1784177862.6901298,12339,15.0
1784177862.7040517,12363,24.0
1784177862.7149744,12388,10.0
1784177862.722951,12406,18.0
1784177862.7299244,12422,16.0
1784177862.7339225,12431,9.0
1784177862.737909,12449,18.0
1784177862.750855,12472,23.0
1784177862.7578368,12490,18.0
1784177862.7678063,12505,15.0
1784177862.7727802,12519,14.0
1784177862.7827482,12537,18.0
1784177862.7867439,12546,9.0
